Entity,Code,Year,life_exp_primary_edu_index
Sweden,SWE,1981,2.145220041
Sweden,SWE,1982,2.287060022
Sweden,SWE,1983,2.4167099
Sweden,SWE,1984,2.54046011
Sweden,SWE,1985,2.292920113
Sweden,SWE,1986,2.401770115
Sweden,SWE,1987,2.439680099
Sweden,SWE,1988,2.466629982
Sweden,SWE,1989,2.492490053
Sweden,SWE,1990,2.555860043
Sweden,SWE,1991,2.588310003
Sweden,SWE,1992,2.689529896
Sweden,SWE,1993,2.580460072
Sweden,SWE,1994,2.582509995
Sweden,SWE,1995,2.664589882
Sweden,SWE,1996,2.850470066
Sweden,SWE,1997,2.868730068
Sweden,SWE,1998,2.889499903
Sweden,SWE,1999,3.021749973
Sweden,SWE,2000,2.93159008
Sweden,SWE,2001,2.926280022
Sweden,SWE,2002,2.99887991
Sweden,SWE,2003,3.283299923
Sweden,SWE,2004,3.640290022
Sweden,SWE,2005,3.764859915
Sweden,SWE,2006,3.778059959
Sweden,SWE,2007,3.939310074
Sweden,SWE,2008,3.896070004
Sweden,SWE,2009,3.809030056
Sweden,SWE,2010,3.816669941
Sweden,SWE,2011,3.802900076
Sweden,SWE,2012,3.799679995
Sweden,SWE,2013,3.806679964
Sweden,SWE,2014,3.827689886
Switzerland,CHE,1977,1.363019943
Switzerland,CHE,1978,1.40041995
Switzerland,CHE,1979,1.440619946
Switzerland,CHE,1980,1.488059998
Switzerland,CHE,1981,1.539770007
Switzerland,CHE,1982,1.575240016
Switzerland,CHE,1983,1.637529969
Switzerland,CHE,1984,1.658939958
Switzerland,CHE,1985,1.700199962
Switzerland,CHE,1986,1.744779944
Switzerland,CHE,1987,1.794029951
Switzerland,CHE,1988,1.838179946
Switzerland,CHE,1989,1.821470022
Switzerland,CHE,1990,1.805649996
Switzerland,CHE,1991,1.814159989
Switzerland,CHE,1992,1.802999973
Switzerland,CHE,1993,1.850200057
Switzerland,CHE,1994,1.88646996
Switzerland,CHE,1995,1.93245995
Switzerland,CHE,1996,1.942520022
Switzerland,CHE,1998,1.89546001
Switzerland,CHE,1999,1.847380042
Switzerland,CHE,2000,1.84739995
Switzerland,CHE,2001,1.842419982
Switzerland,CHE,2002,1.86706996
Switzerland,CHE,2003,1.895730019
Switzerland,CHE,2004,1.911759973
Switzerland,CHE,2005,1.986960053
Switzerland,CHE,2006,2.023449898
Switzerland,CHE,2007,2.016439915
Switzerland,CHE,2008,2.022130013
Switzerland,CHE,2009,2.054470062
Switzerland,CHE,2010,1.98221004
Switzerland,CHE,2011,1.993989944
Switzerland,CHE,2012,1.978070021
Switzerland,CHE,2013,2.040649891
Switzerland,CHE,2014,2.089040041
Syria,SYR,1971,0.118799999
Syria,SYR,1972,0.119230002
Syria,SYR,1973,0.124920003
Syria,SYR,1974,0.115479998
Syria,SYR,1975,0.128399998
Syria,SYR,1976,0.12568
Syria,SYR,1977,0.131779999
Syria,SYR,1978,0.112219997
Syria,SYR,1979,0.110229999
Syria,SYR,1980,0.103600003
Syria,SYR,1981,0.103309996
Syria,SYR,1982,0.111850001
Syria,SYR,1983,0.129600003
Syria,SYR,1984,0.145070001
Syria,SYR,1985,0.16178
Syria,SYR,1986,0.163069993
Syria,SYR,1987,0.18163
Syria,SYR,1988,0.189060003
Syria,SYR,1989,0.185369998
Syria,SYR,1990,0.205180004
Syria,SYR,1991,0.199540004
Syria,SYR,1992,0.203189999
Syria,SYR,1993,0.211820006
Syria,SYR,1994,0.210580006
Syria,SYR,1995,0.210030004
Syria,SYR,1996,0.21311
Syria,SYR,1997,0.225669995
Syria,SYR,1998,0.232679993
Syria,SYR,1999,0.248119995
Syria,SYR,2000,0.261700004
Syria,SYR,2001,0.269730002
Syria,SYR,2002,0.271409988
Syria,SYR,2003,0.292459995
Syria,SYR,2004,0.301640004
Syria,SYR,2005,0.305359989
Syria,SYR,2006,0.313930005
Syria,SYR,2007,0.293430001
Syria,SYR,2008,0.301970005
Syria,SYR,2009,0.292820007
Syria,SYR,2010,0.30061999
Syria,SYR,2011,0.349649996
Syria,SYR,2012,0.340990007
Syria,SYR,2013,0.177100003
Tajikistan,TJK,1981,0.521790028
Tajikistan,TJK,1991,0.887390018
Tajikistan,TJK,1992,0.798609972
Tajikistan,TJK,1993,0.627460003
Tajikistan,TJK,1994,0.604939997
Tajikistan,TJK,1995,0.571150005
Tajikistan,TJK,1996,0.408980012
Tajikistan,TJK,1997,0.377409995
Tajikistan,TJK,1998,0.33326
Tajikistan,TJK,1999,0.311269999
Tajikistan,TJK,2000,0.289200008
Tajikistan,TJK,2001,0.302549988
Tajikistan,TJK,2002,0.329739988
Tajikistan,TJK,2003,0.341129988
Tajikistan,TJK,2004,0.360940009
Tajikistan,TJK,2005,0.356260002
Tajikistan,TJK,2006,0.357059985
Tajikistan,TJK,2007,0.355599999
Tajikistan,TJK,2008,0.355870008
Tajikistan,TJK,2009,0.346989989
Tajikistan,TJK,2010,0.334100008
Tajikistan,TJK,2011,0.35225001
Tajikistan,TJK,2013,0.399670005
Tajikistan,TJK,2015,0.422580004
Tanzania,TZA,2004,0.477919996
Tanzania,TZA,2005,0.530009985
Tanzania,TZA,2006,0.535769999
Tanzania,TZA,2007,0.612020016
Tanzania,TZA,2008,0.663330019
Tanzania,TZA,2009,0.639110029
Tanzania,TZA,2010,0.639270008
Tanzania,TZA,2012,0.672879994
Tanzania,TZA,2013,0.64805001
Thailand,THA,1971,0.116489999
Thailand,THA,1972,0.114550002
Thailand,THA,1973,0.125819996
Thailand,THA,1974,0.133330002
Thailand,THA,1975,0.148049995
Thailand,THA,1976,0.166840002
Thailand,THA,1977,0.187979996
Thailand,THA,1978,0.203270003
Thailand,THA,1979,0.217340007
Thailand,THA,1980,0.250530005
Thailand,THA,1981,0.290870011
Thailand,THA,1982,0.303259999
Thailand,THA,1983,0.335029989
Thailand,THA,1984,0.386029989
Thailand,THA,1985,0.441489995
Thailand,THA,1986,0.565599978
Thailand,THA,1987,0.86014998
Thailand,THA,1988,1.011510015
Thailand,THA,1989,1.223889947
Thailand,THA,1990,1.261669993
Thailand,THA,1991,1.339429975
Thailand,THA,1992,1.413990021
Thailand,THA,1993,1.571050048
Thailand,THA,1994,1.851699948
Thailand,THA,1995,2.034120083
Thailand,THA,1996,1.853129983
Thailand,THA,1997,1.981629968
Thailand,THA,2014,2.168750048
Timor,TLS,2002,0.121030003
Timor,TLS,2005,0.196700007
Timor,TLS,2013,0.434029996
Timor,TLS,2014,0.516409993
Togo,TGO,1971,0.134419993
Togo,TGO,1972,0.083910003
Togo,TGO,1973,0.093979999
Togo,TGO,1974,0.093350001
Togo,TGO,1975,0.078220002
Togo,TGO,1976,0.082350001
Togo,TGO,1977,0.064800002
Togo,TGO,1978,0.070600003
Togo,TGO,1979,0.078199998
Togo,TGO,1980,0.07119
Togo,TGO,1981,0.082450002
Togo,TGO,1982,0.092459999
Togo,TGO,1983,0.092809997
Togo,TGO,1984,0.088030003
Togo,TGO,1985,0.085620001
Togo,TGO,1986,0.087240003
Togo,TGO,1987,0.085210003
Togo,TGO,1988,0.088019997
Togo,TGO,1989,0.079910003
Togo,TGO,1990,0.081660002
Togo,TGO,1991,0.085989997
Togo,TGO,1994,0.077040002
Togo,TGO,1995,0.072920002
Togo,TGO,1996,0.073710002
Togo,TGO,1997,0.073459998
Togo,TGO,1998,0.072630003
Togo,TGO,1999,0.076509997
Togo,TGO,2000,0.063050002
Togo,TGO,2001,0.068319999
Togo,TGO,2002,0.07694
Togo,TGO,2003,0.079060003
Togo,TGO,2004,0.091920003
Togo,TGO,2006,0.115790002
Togo,TGO,2007,0.125850007
Togo,TGO,2008,0.140400007
Togo,TGO,2009,0.214719996
Togo,TGO,2010,0.219819993
Togo,TGO,2011,0.275220007
Togo,TGO,2012,0.32258001
Togo,TGO,2013,0.413320005
Togo,TGO,2014,0.451079994
Tonga,TON,1975,0.211909994
Tonga,TON,1998,0.412990004
Tonga,TON,1999,0.577260017
Tonga,TON,2004,0.427190006
Tonga,TON,2012,0.710690022
Tonga,TON,2014,0.770749986
Trinidad and Tobago,TTO,1990,0.165739998
Trinidad and Tobago,TTO,2000,1.205039978
Trinidad and Tobago,TTO,2001,1.253020048
Trinidad and Tobago,TTO,2003,1.576589942
Trinidad and Tobago,TTO,2004,1.710729957
Trinidad and Tobago,TTO,2005,1.75158
Trinidad and Tobago,TTO,2007,1.659399986
Tunisia,TUN,1988,0.190239996
Tunisia,TUN,1990,0.206190005
Tunisia,TUN,1992,0.273600012
Tunisia,TUN,1996,0.331900001
Tunisia,TUN,1998,0.390579998
Tunisia,TUN,1999,0.419750005
Tunisia,TUN,2000,0.475239992
Tunisia,TUN,2001,0.512310028
Tunisia,TUN,2002,0.605369985
Tunisia,TUN,2013,1.237490058
Tunisia,TUN,2014,1.29203999
Turkey,TUR,1971,0.00411
Turkey,TUR,1972,0.00538
Turkey,TUR,1973,0.00556
Turkey,TUR,1974,0.0053
Turkey,TUR,1975,0.00449
Turkey,TUR,1978,0.00412
Turkey,TUR,1979,0.00422
Turkey,TUR,1981,0.00374
Turkey,TUR,1982,0.00438
Turkey,TUR,1983,0.00442
Turkey,TUR,1984,0.00465
Turkey,TUR,1985,0.06239
Turkey,TUR,1986,0.088430002
Turkey,TUR,1987,0.077660002
Turkey,TUR,1988,0.076439999
Turkey,TUR,1989,0.078299999
Turkey,TUR,1990,0.082960002
Turkey,TUR,1991,0.089170001
Turkey,TUR,1992,0.099409997
Turkey,TUR,1993,0.102909997
Turkey,TUR,1994,0.109520003
Turkey,TUR,1995,0.114229999
Turkey,TUR,1997,0.136069998
Turkey,TUR,1998,0.142429993
Turkey,TUR,1999,0.203539997
Turkey,TUR,2000,0.195610002
Turkey,TUR,2001,0.200440004
Turkey,TUR,2002,0.221640006
Turkey,TUR,2003,0.242400005
Turkey,TUR,2004,0.270859987
Turkey,TUR,2005,0.326790005
Turkey,TUR,2006,0.414229989
Turkey,TUR,2007,0.485110015
Turkey,TUR,2008,0.536050022
Turkey,TUR,2009,0.621299982
Turkey,TUR,2010,0.762600005
Turkey,TUR,2011,0.868690014
Turkey,TUR,2012,0.905449986
Turkey,TUR,2013,0.827750027
Turkmenistan,TKM,2014,1.885630012
Tuvalu,TUV,2001,2.873980045
Tuvalu,TUV,2004,3.058909893
Tuvalu,TUV,2005,2.722609997
Tuvalu,TUV,2006,3.14835
Tuvalu,TUV,2014,2.791039944
Uganda,UGA,2007,0.32863
Uganda,UGA,2008,0.376320004
Uganda,UGA,2010,0.414959997
Uganda,UGA,2013,0.330240011
Ukraine,UKR,1971,1.618579984
Ukraine,UKR,1972,1.809870005
Ukraine,UKR,1973,2.002330065
Ukraine,UKR,1974,2.207870007
Ukraine,UKR,1975,2.627979994
Ukraine,UKR,1976,2.782269955
Ukraine,UKR,1977,2.912149906
Ukraine,UKR,1978,3.091069937
Ukraine,UKR,1979,2.966710091
Ukraine,UKR,1980,3.061160088
Ukraine,UKR,1981,2.369110107
Ukraine,UKR,1982,2.418889999
Ukraine,UKR,1983,2.467489958
Ukraine,UKR,1984,2.533410072
Ukraine,UKR,1985,2.534260035
Ukraine,UKR,1986,2.548219919
Ukraine,UKR,1987,2.556159973
Ukraine,UKR,1988,2.603669882
Ukraine,UKR,1989,2.627019882
Ukraine,UKR,1990,2.685280085
Ukraine,UKR,1991,2.650170088
Ukraine,UKR,1992,2.621439934
Ukraine,UKR,1993,2.400429964
Ukraine,UKR,1994,2.347769976
Ukraine,UKR,1998,2.065089941
Ukraine,UKR,1999,2.040549994
Ukraine,UKR,2000,2.058890104
Ukraine,UKR,2001,2.021980047
Ukraine,UKR,2002,2.095949888
Ukraine,UKR,2003,2.267070055
Ukraine,UKR,2004,2.370589972
Ukraine,UKR,2005,2.488409996
Ukraine,UKR,2006,2.627320051
Ukraine,UKR,2007,2.809819937
Ukraine,UKR,2008,2.991410017
Ukraine,UKR,2009,3.139659882
Ukraine,UKR,2010,3.126009941
Ukraine,UKR,2011,3.18246007
Ukraine,UKR,2012,3.12458992
United Arab Emirates,ARE,1973,0.434659988
United Arab Emirates,ARE,1974,0.511910021
United Arab Emirates,ARE,1975,0.433860004
United Arab Emirates,ARE,1976,0.655799985
United Arab Emirates,ARE,1977,0.630479991
United Arab Emirates,ARE,1978,0.623939991
United Arab Emirates,ARE,1979,0.526719987
United Arab Emirates,ARE,1980,0.655290008
United Arab Emirates,ARE,1981,0.74119997
United Arab Emirates,ARE,1982,0.965049982
United Arab Emirates,ARE,1983,1.103549957
United Arab Emirates,ARE,1984,1.016250014
United Arab Emirates,ARE,1985,1.014969945
United Arab Emirates,ARE,1986,1.029880047
United Arab Emirates,ARE,1987,1.046700001
United Arab Emirates,ARE,1988,1.104239941
United Arab Emirates,ARE,1989,1.168720007
United Arab Emirates,ARE,1990,1.176399946
United Arab Emirates,ARE,1991,1.112349987
United Arab Emirates,ARE,1992,1.135139942
United Arab Emirates,ARE,1993,1.188060045
United Arab Emirates,ARE,1994,1.270539999
United Arab Emirates,ARE,1995,1.296730042
United Arab Emirates,ARE,1996,1.300989985
United Arab Emirates,ARE,1997,1.235030055
United Arab Emirates,ARE,1998,1.259850025
United Arab Emirates,ARE,1999,1.304620028
United Arab Emirates,ARE,2000,1.277609944
United Arab Emirates,ARE,2001,1.263180017
United Arab Emirates,ARE,2002,1.383550048
United Arab Emirates,ARE,2003,1.519619942
United Arab Emirates,ARE,2004,1.599349976
United Arab Emirates,ARE,2005,1.633399963
United Arab Emirates,ARE,2006,1.627269983
United Arab Emirates,ARE,2007,1.74150002
United Arab Emirates,ARE,2009,1.725540042
United Arab Emirates,ARE,2010,1.69441998
United Arab Emirates,ARE,2011,1.676349998
United Arab Emirates,ARE,2012,1.611860037
United Arab Emirates,ARE,2013,1.648000002
United Arab Emirates,ARE,2014,1.810649991
United Kingdom,GBR,1976,0.684379995
United Kingdom,GBR,1983,0.904340029
United Kingdom,GBR,1984,0.974259973
United Kingdom,GBR,1985,1.002210021
United Kingdom,GBR,1986,0.980920017
United Kingdom,GBR,1987,0.964290023
United Kingdom,GBR,1988,0.957379997
United Kingdom,GBR,1989,0.954419971
United Kingdom,GBR,1990,1.01030004
United Kingdom,GBR,1991,1.037739992
United Kingdom,GBR,1992,1.055089951
United Kingdom,GBR,1998,1.514109969
United Kingdom,GBR,1999,1.538239956
United Kingdom,GBR,2000,1.596210003
United Kingdom,GBR,2001,1.623649955
United Kingdom,GBR,2002,1.644449949
United Kingdom,GBR,2003,1.53749001
United Kingdom,GBR,2004,1.186570048
United Kingdom,GBR,2005,1.421079993
United Kingdom,GBR,2006,1.440539956
United Kingdom,GBR,2007,1.463369966
United Kingdom,GBR,2008,1.608729959
United Kingdom,GBR,2009,1.609249949
United Kingdom,GBR,2010,1.641010046
United Kingdom,GBR,2011,1.700710058
United Kingdom,GBR,2012,1.658689976
United Kingdom,GBR,2013,1.554250002
United Kingdom,GBR,2014,1.768229961
United States,USA,1971,1.131219983
United States,USA,1972,1.127619982
United States,USA,1974,1.282570004
United States,USA,1976,1.553179979
United States,USA,1977,1.520859957
United States,USA,1978,1.454249978
United States,USA,1979,1.451290011
United States,USA,1980,1.462039948
United States,USA,1981,1.576269984
United States,USA,1982,1.580690026
United States,USA,1983,1.633039951
United States,USA,1984,1.689139962
United States,USA,1985,1.708580017
United States,USA,1986,1.823699951
United States,USA,1987,1.848569989
United States,USA,1988,1.839110017
United States,USA,1989,1.805609941
United States,USA,1990,1.825559974
United States,USA,1991,1.955229998
United States,USA,1995,2.137589931
United States,USA,1996,2.190190077
United States,USA,1998,1.791260004
United States,USA,1999,1.796040058
United States,USA,2000,1.776309967
United States,USA,2001,1.888180017
United States,USA,2002,1.941290021
United States,USA,2003,1.861240029
United States,USA,2004,1.938269973
United States,USA,2005,1.926949978
United States,USA,2006,1.920609951
United States,USA,2007,1.929069996
United States,USA,2008,1.808580041
United States,USA,2009,1.777760029
United States,USA,2010,2.179490089
United States,USA,2011,2.224550009
United States,USA,2012,2.252870083
United States,USA,2013,2.136650085
United States,USA,2014,2.14192009
Upper middle income,,1973,0.38628006
Upper middle income,,1974,0.38784951
Upper middle income,,1975,0.409531772
Upper middle income,,1976,0.50245589
Upper middle income,,1977,0.694257081
Upper middle income,,1978,0.60939467
Upper middle income,,1979,0.611871898
Upper middle income,,1980,0.64618957
Upper middle income,,1981,0.734699726
Upper middle income,,1982,0.747362554
Upper middle income,,1983,0.793436468
Upper middle income,,1984,0.830481112
Upper middle income,,1985,0.887991011
Upper middle income,,1986,0.9515903
Upper middle income,,1987,0.993716121
Upper middle income,,1988,1.028334022
Upper middle income,,1989,1.025121093
Upper middle income,,1990,1.00401175
Upper middle income,,1991,1.009454727
Upper middle income,,1992,1.029393673
Upper middle income,,1993,1.040738225
Upper middle income,,1994,1.030452609
Upper middle income,,1995,1.050716758
Upper middle income,,1996,1.076356411
Upper middle income,,1997,1.102038145
Upper middle income,,1998,1.14899683
Upper middle income,,1999,1.193544388
Upper middle income,,2000,1.229125738
Upper middle income,,2001,1.252554297
Upper middle income,,2002,1.235468864
Upper middle income,,2003,1.288575053
Upper middle income,,2004,1.340548158
Upper middle income,,2005,1.39436543
Upper middle income,,2006,1.464843988
Upper middle income,,2007,1.506948233
Upper middle income,,2008,1.547205091
Upper middle income,,2009,1.574700952
Upper middle income,,2010,1.628130198
Upper middle income,,2011,1.713860631
Upper middle income,,2012,1.844067931
Upper middle income,,2013,1.920917392
Upper middle income,,2014,1.982722998
Uruguay,URY,1974,0.767560005
Uruguay,URY,1975,0.789139986
Uruguay,URY,1976,0.808009982
Uruguay,URY,1977,0.786469996
Uruguay,URY,1978,0.76493001
Uruguay,URY,1979,0.778659999
Uruguay,URY,1980,0.758849978
Uruguay,URY,1981,0.791809976
Uruguay,URY,1982,0.883939981
Uruguay,URY,1983,0.967069983
Uruguay,URY,1984,0.977649987
Uruguay,URY,1985,0.994719982
Uruguay,URY,1986,1.026849985
Uruguay,URY,1987,1.121389985
Uruguay,URY,1988,1.194749951
Uruguay,URY,1989,1.280769944
Uruguay,URY,1990,1.279199958
Uruguay,URY,1991,1.276900053
Uruguay,URY,1992,1.268779993
Uruguay,URY,1993,1.22341001
Uruguay,URY,1994,1.249639988
Uruguay,URY,1995,1.250920057
Uruguay,URY,1996,1.350710034
Uruguay,URY,1997,1.538089991
Uruguay,URY,1998,1.686939955
Uruguay,URY,1999,1.784999967
Uruguay,URY,2000,1.893779993
Uruguay,URY,2001,1.92268002
Uruguay,URY,2002,1.976089954
Uruguay,URY,2003,1.939370036
Uruguay,URY,2004,2.016530037
Uruguay,URY,2005,2.270620108
Uruguay,URY,2006,2.378890038
Uruguay,URY,2007,2.409940004
Uruguay,URY,2008,2.584719896
Uruguay,URY,2009,2.663990021
Uruguay,URY,2010,2.657059908
Uruguay,URY,2013,2.098020077
Uzbekistan,UZB,1981,1.999140024
Uzbekistan,UZB,1986,2.146970034
Uzbekistan,UZB,1989,2.204050064
Uzbekistan,UZB,1990,2.226999998
Uzbekistan,UZB,1991,2.229449987
Uzbekistan,UZB,1992,2.146810055
Uzbekistan,UZB,1993,1.887899995
Uzbekistan,UZB,1994,1.779919982
Uzbekistan,UZB,1995,1.625259995
Uzbekistan,UZB,1996,1.453670025
Uzbekistan,UZB,1997,1.166849971
Uzbekistan,UZB,1998,1.073449969
Uzbekistan,UZB,1999,0.999679983
Uzbekistan,UZB,2000,1.011890054
Uzbekistan,UZB,2001,1.066920042
Uzbekistan,UZB,2002,1.128810048
Uzbekistan,UZB,2003,1.142760038
Uzbekistan,UZB,2004,1.103620052
Uzbekistan,UZB,2005,1.101510048
Uzbekistan,UZB,2006,1.112910032
Uzbekistan,UZB,2007,1.113649964
Uzbekistan,UZB,2008,1.094359994
Uzbekistan,UZB,2009,1.046830058
Uzbekistan,UZB,2010,1.028439999
Uzbekistan,UZB,2011,1.003139973
Vanuatu,VUT,1970,0.120339997
Vanuatu,VUT,1971,0.118840002
Vanuatu,VUT,1972,0.165419996
Vanuatu,VUT,1973,0.156100005
Vanuatu,VUT,1974,0.186849996
Vanuatu,VUT,1976,0.328350008
Vanuatu,VUT,1977,0.375149995
Vanuatu,VUT,1978,0.372610003
Vanuatu,VUT,1980,0.32209
Vanuatu,VUT,1981,0.288199991
Vanuatu,VUT,1992,1.085690022
Vanuatu,VUT,1998,1.569450021
Vanuatu,VUT,1999,1.541300058
Vanuatu,VUT,2001,1.591590047
Vanuatu,VUT,2005,2.285320044
Vanuatu,VUT,2006,2.371969938
Vanuatu,VUT,2007,1.941390038
Vanuatu,VUT,2008,2.004460096
Vanuatu,VUT,2009,1.878720045
Vanuatu,VUT,2010,1.886890054
Vanuatu,VUT,2013,1.985170007
Venezuela,VEN,1971,0.127049997
Venezuela,VEN,1972,0.179590002
Venezuela,VEN,1973,0.214670002
Venezuela,VEN,1974,0.232020006
Venezuela,VEN,1975,0.380019993
Venezuela,VEN,1976,0.558329999
Venezuela,VEN,1977,0.706229985
Venezuela,VEN,1978,0.81370002
Venezuela,VEN,1979,0.810419977
Venezuela,VEN,1980,0.841340005
Venezuela,VEN,1981,1.013499975
Venezuela,VEN,1982,1.082229972
Venezuela,VEN,1983,1.13527
Venezuela,VEN,1984,1.151540041
Venezuela,VEN,1985,1.167479992
Venezuela,VEN,1986,1.178460002
Venezuela,VEN,1987,1.108960032
Venezuela,VEN,1988,1.100119948
Venezuela,VEN,1989,1.090929985
Venezuela,VEN,1990,1.097169995
Venezuela,VEN,1991,1.198850036
Venezuela,VEN,1992,1.247760057
Venezuela,VEN,1993,1.238929987
Venezuela,VEN,1994,1.239519954
Venezuela,VEN,1995,1.270390034
Venezuela,VEN,1996,1.230280042
Venezuela,VEN,1997,1.307739973
Venezuela,VEN,1998,1.349460006
Venezuela,VEN,1999,1.319129944
Venezuela,VEN,2000,1.435220003
Venezuela,VEN,2001,1.495180011
Venezuela,VEN,2002,1.542960048
Venezuela,VEN,2003,1.575279951
Venezuela,VEN,2004,1.624369979
Venezuela,VEN,2005,1.726490021
Venezuela,VEN,2006,1.784629941
Venezuela,VEN,2007,1.837980032
Venezuela,VEN,2008,2.063260078
Venezuela,VEN,2009,2.297430038
Venezuela,VEN,2010,2.187520027
Venezuela,VEN,2011,2.21213007
Venezuela,VEN,2012,2.174760103
Venezuela,VEN,2013,2.268640041
Venezuela,VEN,2014,2.193419933
Vietnam,VNM,1977,0.611180007
Vietnam,VNM,1978,0.728720009
Vietnam,VNM,1979,0.76560998
Vietnam,VNM,1980,1.018399954
Vietnam,VNM,1981,1.018210053
Vietnam,VNM,1982,0.967440009
Vietnam,VNM,1983,0.924499989
Vietnam,VNM,1985,1.004940033
Vietnam,VNM,1986,1.033249974
Vietnam,VNM,1987,0.993529975
Vietnam,VNM,1988,1.080669999
Vietnam,VNM,1989,1.031239986
Vietnam,VNM,1990,0.942330003
Vietnam,VNM,1991,0.856339991
Vietnam,VNM,1992,0.82378
Vietnam,VNM,1993,0.828580022
Vietnam,VNM,1994,0.895120025
Vietnam,VNM,1995,0.990509987
Vietnam,VNM,1996,1.041069984
Vietnam,VNM,1997,1.13004005
Vietnam,VNM,1998,1.177150011
Vietnam,VNM,1999,1.19382
Vietnam,VNM,2000,1.192219973
Vietnam,VNM,2001,1.239860058
Vietnam,VNM,2002,1.32246995
Vietnam,VNM,2003,1.476930022
Vietnam,VNM,2004,1.618880033
Vietnam,VNM,2005,1.774549961
Vietnam,VNM,2006,1.94611001
Vietnam,VNM,2007,2.029500008
Vietnam,VNM,2008,2.04324007
Vietnam,VNM,2009,2.085129976
Vietnam,VNM,2010,2.128829956
Vietnam,VNM,2011,2.228100061
Vietnam,VNM,2012,2.359210014
Vietnam,VNM,2013,2.465110064
Vietnam,VNM,2014,2.440629959
World,OWID_WRL,1970,0.467331976
World,OWID_WRL,1971,0.457395762
World,OWID_WRL,1972,0.451446772
World,OWID_WRL,1973,0.45334211
World,OWID_WRL,1974,0.462123275
World,OWID_WRL,1975,0.48476842
World,OWID_WRL,1976,0.530738473
World,OWID_WRL,1977,0.611198545
World,OWID_WRL,1978,0.577326238
World,OWID_WRL,1979,0.578589141
World,OWID_WRL,1980,0.597994506
World,OWID_WRL,1981,0.630497277
World,OWID_WRL,1982,0.633634031
World,OWID_WRL,1983,0.650402606
World,OWID_WRL,1984,0.666542113
World,OWID_WRL,1985,0.692666948
World,OWID_WRL,1986,0.722225547
World,OWID_WRL,1987,0.738748431
World,OWID_WRL,1988,0.757359862
World,OWID_WRL,1989,0.75573051
World,OWID_WRL,1990,0.748713076
World,OWID_WRL,1991,0.755676031
World,OWID_WRL,1992,0.763519168
World,OWID_WRL,1993,0.769160211
World,OWID_WRL,1994,0.770575762
World,OWID_WRL,1995,0.775049031
World,OWID_WRL,1996,0.783310115
World,OWID_WRL,1997,0.78045398
World,OWID_WRL,1998,0.790506303
World,OWID_WRL,1999,0.796859145
World,OWID_WRL,2000,0.811898232
World,OWID_WRL,2001,0.812187493
World,OWID_WRL,2002,0.813097119
World,OWID_WRL,2003,0.828507721
World,OWID_WRL,2004,0.846040428
World,OWID_WRL,2005,0.873594344
World,OWID_WRL,2006,0.921856284
World,OWID_WRL,2007,0.951859176
World,OWID_WRL,2008,0.983539701
World,OWID_WRL,2009,0.995911241
