Year,Code,award,egg_index,entrance_age_index,life_exp_primary_edu_index,meat_index,milk_index,calory_index,primary_edu_duration_index,protein_index
1993,CUB,Silver medal,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1993,CUB,Bronze medal,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1993,CUB,Honourable mention,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1993,CUB,NA,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1993,CUB,NA,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1993,CUB,NA,5.72,5,0.925310016,24.4,91.77,2321,1,50.38
1994,CUB,Honourable mention,5.87,5,0.921169996,24.54,98.26,2361,1,54.24
1995,CUB,Honourable mention,5.47,5,0.879499972,24.05,94.98,2325,1,52.82
1995,CUB,Honourable mention,5.47,5,0.879499972,24.05,94.98,2325,1,52.82
1995,CUB,NA,5.47,5,0.879499972,24.05,94.98,2325,1,52.82
1995,CUB,NA,5.47,5,0.879499972,24.05,94.98,2325,1,52.82
1996,CUB,Bronze medal,4.99,5,0.930190027,25.14,89.61,2447,1,54.95
1997,CUB,Silver medal,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1997,CUB,Bronze medal,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1997,CUB,Bronze medal,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1997,CUB,Honourable mention,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1997,CUB,Honourable mention,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1997,CUB,Honourable mention,5.74,5,0.86738002299999994,24.05,90.98,2563,1,56.96
1998,CUB,Bronze medal,4.96,1,0.888400018,26.51,98.97,2651,5,60.52
1999,CUB,Silver medal,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
1999,CUB,Bronze medal,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
1999,CUB,Bronze medal,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
1999,CUB,Bronze medal,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
1999,CUB,Bronze medal,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
1999,CUB,NA,6.23,3,3.137190104,29.96,92.22,2898,3,67.89
2000,CUB,Bronze medal,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2000,CUB,Bronze medal,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2000,CUB,Honourable mention,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2000,CUB,Honourable mention,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2000,CUB,NA,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2000,CUB,NA,6.14,3,3.108750105,29.5,92.15,3031,3,69.67
2001,CUB,Gold medal,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2001,CUB,Silver medal,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2001,CUB,Bronze medal,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2001,CUB,Bronze medal,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2001,CUB,Bronze medal,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2001,CUB,NA,5.38,3,3.168159962,29.53,88.91,3076,3,72.08
2002,CUB,Bronze medal,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2002,CUB,Bronze medal,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2002,CUB,NA,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2002,CUB,Honourable mention,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2002,CUB,Honourable mention,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2002,CUB,Honourable mention,6.51,3,3.158710003,31.33,80.55,3154,3,70.19
2003,CUB,Bronze medal,6.54,3,3.218050003,30.47,85.58,3246,3,76.93
2004,CUB,Bronze medal,6.43,3,3.28173995,34.06,79.33,3346,3,75.72
2005,CUB,Bronze medal,7.57,3,3.225820065,30.34,86.39,3254,3,77.82
2005,CUB,Bronze medal,7.57,3,3.225820065,30.34,86.39,3254,3,77.82
2005,CUB,Bronze medal,7.57,3,3.225820065,30.34,86.39,3254,3,77.82
2005,CUB,Honourable mention,7.57,3,3.225820065,30.34,86.39,3254,3,77.82
2007,CUB,Bronze medal,8.58,3,3.281150103,41.12,77.5,3251,3,81.35
2008,CUB,Silver medal,8.58,3,3.277359962,49.86,98.18,3120,3,89.93
2009,CUB,Bronze medal,8.89,3,3.085089922,53.81,98.22,3233,3,87
2010,CUB,Silver medal,8.9,3,2.966029882,50.47,91.15,3160,3,78.64
2012,CUB,NA,9.32,3,3.129319906,49.76,97.07,3346,3,86.55
2013,CUB,Honourable mention,9.82,3,2.721090078,53.94,99.94,3409,3,90.86
2014,CUB,Honourable mention,9.02,3,2.942519903,33.461603773584905,93.89,2924.764150943396,3,68.59
2015,CUB,Bronze medal,8.18,3,1.6534204784485982,33.461603773584905,90.67,2924.764150943396,3,68.59
2017,CUB,Honourable mention,8.89,4.2592592592592595,1.6534204784485982,33.461603773584905,94.55,2924.764150943396,1.7407407407407407,68.59
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1984,SWE,NA,12.71,3,2.54046011,57.68,382.86,3054,4,97.86
1985,SWE,Bronze medal,13.87,3,2.292920113,58.33,373.8,2977,4,96
1985,SWE,NA,13.87,3,2.292920113,58.33,373.8,2977,4,96
1985,SWE,NA,13.87,3,2.292920113,58.33,373.8,2977,4,96
1985,SWE,NA,13.87,3,2.292920113,58.33,373.8,2977,4,96
1985,SWE,NA,13.87,3,2.292920113,58.33,373.8,2977,4,96
1985,SWE,NA,13.87,3,2.292920113,58.33,373.8,2977,4,96
1986,SWE,Bronze medal,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1986,SWE,NA,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1986,SWE,NA,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1986,SWE,NA,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1986,SWE,NA,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1986,SWE,NA,13.79,3,2.401770115,57.49,372.35,2975,4,95.86
1987,SWE,Silver medal,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1987,SWE,Silver medal,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1987,SWE,Bronze medal,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1987,SWE,Bronze medal,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1987,SWE,NA,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1987,SWE,NA,13.7,3,2.439680099,58.45,349.48,2899,4,94.05
1988,SWE,Gold medal,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1988,SWE,Bronze medal,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1988,SWE,Bronze medal,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1988,SWE,Bronze medal,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1988,SWE,Bronze medal,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1988,SWE,Honourable mention,13.75,3,2.466629982,59.06,347.38,2951,4,95.2
1989,SWE,Bronze medal,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1989,SWE,Bronze medal,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1989,SWE,Honourable mention,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1989,SWE,NA,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1989,SWE,NA,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1989,SWE,NA,13.47,3,2.492490053,59.27,373.19,2979,4,96.88
1990,SWE,Silver medal,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1990,SWE,Bronze medal,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1990,SWE,Bronze medal,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1990,SWE,NA,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1990,SWE,NA,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1990,SWE,NA,12.8,3,2.555860043,58.94,350.01,2973,4,95.7
1991,SWE,Silver medal,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1991,SWE,Silver medal,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1991,SWE,Bronze medal,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1991,SWE,NA,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1991,SWE,NA,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1991,SWE,NA,12.44,3,2.588310003,59.04,345.21,2942,4,94.14
1992,SWE,Silver medal,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1992,SWE,Silver medal,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1992,SWE,NA,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1992,SWE,NA,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1992,SWE,NA,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1992,SWE,NA,12.46,3,2.689529896,61.34,359.57,3053,4,98.68
1993,SWE,Silver medal,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1993,SWE,Bronze medal,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1993,SWE,NA,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1993,SWE,NA,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1993,SWE,NA,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1993,SWE,NA,12.29,3,2.580460072,61.83,369.36,3137,4,100.6
1994,SWE,Bronze medal,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1994,SWE,Honourable mention,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1994,SWE,NA,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1994,SWE,Honourable mention,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1994,SWE,NA,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1994,SWE,Honourable mention,12.23,3,2.582509995,64.32,383.97,3087,4,100.15
1995,SWE,Bronze medal,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1995,SWE,Bronze medal,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1995,SWE,Honourable mention,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1995,SWE,Honourable mention,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1995,SWE,Honourable mention,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1995,SWE,NA,11.31,3,2.664589882,64.76,346.77,3088,4,96.11
1996,SWE,Silver medal,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1996,SWE,Bronze medal,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1996,SWE,Honourable mention,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1996,SWE,NA,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1996,SWE,NA,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1996,SWE,NA,12.19,3,2.850470066,66.2,348.21,3039,4,97.27
1997,SWE,Gold medal,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1997,SWE,Bronze medal,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1997,SWE,Bronze medal,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1997,SWE,Bronze medal,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1997,SWE,NA,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1997,SWE,NA,11.58,3,2.868730068,67.72,340.73,3087,4,99.56
1998,SWE,Bronze medal,11.78,3,2.889499903,69.32,344,3063,4,99.97
1998,SWE,Bronze medal,11.78,3,2.889499903,69.32,344,3063,4,99.97
1998,SWE,NA,11.78,3,2.889499903,69.32,344,3063,4,99.97
1998,SWE,NA,11.78,3,2.889499903,69.32,344,3063,4,99.97
1998,SWE,NA,11.78,3,2.889499903,69.32,344,3063,4,99.97
1998,SWE,NA,11.78,3,2.889499903,69.32,344,3063,4,99.97
1999,SWE,Bronze medal,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
1999,SWE,Bronze medal,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
1999,SWE,Bronze medal,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
1999,SWE,NA,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
1999,SWE,NA,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
1999,SWE,NA,11.65,3,3.021749973,72.59,346.52,3115,4,102.34
2000,SWE,Silver medal,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2000,SWE,Silver medal,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2000,SWE,Honourable mention,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2000,SWE,Honourable mention,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2000,SWE,NA,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2000,SWE,NA,11.5,3,2.93159008,69.04,352.12,3099,4,101.92
2001,SWE,Bronze medal,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2001,SWE,NA,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2001,SWE,NA,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2001,SWE,NA,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2001,SWE,NA,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2001,SWE,NA,11.03,3,2.926280022,70.18,362.15,3124,4,103.9
2002,SWE,Bronze medal,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2002,SWE,Bronze medal,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2002,SWE,NA,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2002,SWE,Honourable mention,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2002,SWE,NA,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2002,SWE,NA,10.18,3,2.99887991,76.15,376.1,3133,4,107.7
2003,SWE,Bronze medal,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2003,SWE,Honourable mention,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2003,SWE,Honourable mention,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2003,SWE,Honourable mention,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2003,SWE,NA,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2003,SWE,NA,10.42,3,3.283299923,76.51,380.29,3124,4,108.19
2004,SWE,Bronze medal,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2004,SWE,Bronze medal,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2004,SWE,Bronze medal,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2004,SWE,Honourable mention,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2004,SWE,NA,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2004,SWE,NA,11.46,3,3.640290022,77.08,371.79,3147,4,108.34
2005,SWE,Honourable mention,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2005,SWE,Honourable mention,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2005,SWE,NA,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2005,SWE,NA,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2005,SWE,NA,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2005,SWE,NA,11.1,3,3.764859915,77.59,369.9,3122,4,108.02
2006,SWE,Bronze medal,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2006,SWE,Bronze medal,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2006,SWE,Bronze medal,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2006,SWE,Honourable mention,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2006,SWE,Honourable mention,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2006,SWE,Honourable mention,11.08,3,3.778059959,77.24,371.44,3091,4,107.69
2007,SWE,Bronze medal,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2007,SWE,Bronze medal,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2007,SWE,Bronze medal,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2007,SWE,Bronze medal,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2007,SWE,Honourable mention,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2007,SWE,Honourable mention,11.18,3,3.939310074,78.44,355.69,3089,4,107.05
2008,SWE,Silver medal,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2008,SWE,Honourable mention,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2008,SWE,Honourable mention,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2008,SWE,Honourable mention,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2008,SWE,NA,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2008,SWE,NA,11.51,3,3.896070004,79.5,361.72,3128,4,108.93
2009,SWE,Bronze medal,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2009,SWE,Bronze medal,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2009,SWE,Honourable mention,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2009,SWE,Honourable mention,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2009,SWE,Honourable mention,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2009,SWE,Honourable mention,12.01,3,3.809030056,78.4,357.48,3126,4,107.66
2010,SWE,Honourable mention,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2010,SWE,Honourable mention,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2010,SWE,NA,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2010,SWE,Honourable mention,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2010,SWE,NA,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2010,SWE,NA,12.44,3,3.816669941,80.51,351.28,3151,4,108.49
2011,SWE,Silver medal,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2011,SWE,Honourable mention,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2011,SWE,Honourable mention,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2011,SWE,Honourable mention,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2011,SWE,NA,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2011,SWE,NA,12.35,3,3.802900076,81.23,342.44,3157,4,106.81
2012,SWE,Bronze medal,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2012,SWE,NA,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2012,SWE,Honourable mention,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2012,SWE,NA,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2012,SWE,NA,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2012,SWE,NA,13.21,3,3.799679995,78.72,339.7,3170,4,105.25
2013,SWE,Silver medal,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2013,SWE,Bronze medal,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2013,SWE,Honourable mention,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2013,SWE,Honourable mention,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2013,SWE,NA,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2013,SWE,NA,13.37,3,3.806679964,81.57,341.23,3179,4,107.72
2014,SWE,Bronze medal,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2014,SWE,Bronze medal,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2014,SWE,Honourable mention,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2014,SWE,Honourable mention,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2014,SWE,Honourable mention,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2014,SWE,Honourable mention,12.95,3,3.827689886,69.28333333333333,335.75,3075.3,4,101.93466666666667
2015,SWE,Bronze medal,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2015,SWE,Bronze medal,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2015,SWE,Honourable mention,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2015,SWE,Honourable mention,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2015,SWE,NA,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2015,SWE,NA,12.66,3,3.095062909677419,69.28333333333333,332.92,3075.3,4,101.93466666666667
2016,SWE,Silver medal,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2016,SWE,Silver medal,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2016,SWE,Silver medal,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2016,SWE,Honourable mention,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2016,SWE,Honourable mention,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2016,SWE,NA,13.53,3,3.095062909677419,69.28333333333333,314.54,3075.3,4,101.93466666666667
2017,SWE,Silver medal,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
2017,SWE,Bronze medal,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
2017,SWE,Bronze medal,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
2017,SWE,Honourable mention,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
2017,SWE,Honourable mention,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
2017,SWE,Honourable mention,13.5,3,3.095062909677419,69.28333333333333,304.12,3075.3,4,101.93466666666667
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1984,TUN,NA,5.87,3,0.6411510353846154,19.09,67.39,3049,3,82.29
1985,TUN,Bronze medal,6.16,3,0.6411510353846154,19.52,70.46,3064,3,85.33
1985,TUN,Bronze medal,6.16,3,0.6411510353846154,19.52,70.46,3064,3,85.33
1985,TUN,NA,6.16,3,0.6411510353846154,19.52,70.46,3064,3,85.33
1985,TUN,NA,6.16,3,0.6411510353846154,19.52,70.46,3064,3,85.33
1986,TUN,Bronze medal,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1986,TUN,NA,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1986,TUN,NA,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1986,TUN,NA,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1986,TUN,NA,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1986,TUN,NA,6.22,3,0.6411510353846154,19.46,82.4,3130,3,85.45
1988,TUN,Bronze medal,6.25,3,0.190239996,20.08,82.28,3155,3,85.2
1988,TUN,Bronze medal,6.25,3,0.190239996,20.08,82.28,3155,3,85.2
1988,TUN,Bronze medal,6.25,3,0.190239996,20.08,82.28,3155,3,85.2
1988,TUN,NA,6.25,3,0.190239996,20.08,82.28,3155,3,85.2
1989,TUN,Silver medal,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1989,TUN,Honourable mention,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1989,TUN,Honourable mention,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1989,TUN,NA,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1989,TUN,NA,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1989,TUN,NA,5.52,3,0.6411510353846154,20.2,81.54,3148,3,84.63
1990,TUN,Silver medal,5.21,3,0.206190005,19.57,71.68,3154,3,83.71
1990,TUN,Bronze medal,5.21,3,0.206190005,19.57,71.68,3154,3,83.71
1990,TUN,NA,5.21,3,0.206190005,19.57,71.68,3154,3,83.71
1990,TUN,NA,5.21,3,0.206190005,19.57,71.68,3154,3,83.71
1991,TUN,Bronze medal,5.7,3,0.6411510353846154,19.44,68.76,3111,3,85.92
1991,TUN,Bronze medal,5.7,3,0.6411510353846154,19.44,68.76,3111,3,85.92
1991,TUN,Honourable mention,5.7,3,0.6411510353846154,19.44,68.76,3111,3,85.92
1991,TUN,NA,5.7,3,0.6411510353846154,19.44,68.76,3111,3,85.92
1992,TUN,Gold medal,5.38,3,0.273600012,20.98,81.9,3144,3,85.71
1992,TUN,Bronze medal,5.38,3,0.273600012,20.98,81.9,3144,3,85.71
1992,TUN,NA,5.38,3,0.273600012,20.98,81.9,3144,3,85.71
1992,TUN,NA,5.38,3,0.273600012,20.98,81.9,3144,3,85.71
1999,TUN,NA,7.72,3,0.419750005,25.27,92.51,3374,3,90.66
1999,TUN,NA,7.72,3,0.419750005,25.27,92.51,3374,3,90.66
1999,TUN,NA,7.72,3,0.419750005,25.27,92.51,3374,3,90.66
1999,TUN,NA,7.72,3,0.419750005,25.27,92.51,3374,3,90.66
2001,TUN,Bronze medal,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2001,TUN,NA,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2001,TUN,NA,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2001,TUN,NA,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2001,TUN,NA,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2001,TUN,NA,7.29,3,0.512310028,26.72,99.01,3257,3,90.59
2002,TUN,Honourable mention,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2002,TUN,NA,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2002,TUN,NA,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2002,TUN,NA,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2002,TUN,NA,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2002,TUN,NA,7.38,3,0.605369985,27.21,100.13,3191,3,88.31
2004,TUN,Honourable mention,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2004,TUN,NA,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2004,TUN,NA,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2004,TUN,NA,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2004,TUN,NA,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2004,TUN,NA,7.1,3,0.6411510353846154,26.11,94.25,3248,3,89.82
2005,TUN,NA,7.23,3,0.6411510353846154,25.18,94.6,3220,3,91.17
2005,TUN,NA,7.23,3,0.6411510353846154,25.18,94.6,3220,3,91.17
2005,TUN,NA,7.23,3,0.6411510353846154,25.18,94.6,3220,3,91.17
2008,TUN,Honourable mention,7.3,3,0.6411510353846154,26.12,108.23,3302,3,91.81
2008,TUN,NA,7.3,3,0.6411510353846154,26.12,108.23,3302,3,91.81
